IDBOOK,IDSUBJ,NTEACH,TCHWGT,JKREP,JKZONE,ASRREA01,ASRREA02,ASRREA03,ASRREA04,ASRREA05,ATBG01,ATBG04,ATBG05BC,ATBG05BI,ATBG07AD,ASBG01,ASBGSEC,ASBGSSB,ASBGSB,ASBGERL,ASBGDRL,ASBGSLR,ASBGHRL,ASBGSCR,ACBG09,ACBG15,ACBGRRS,ACBGEAS,ACBGDAS,ACDGTIHY
,,,,,,ACHIEV1,ACHIEV2,ACHIEV3,ACHIEV4,ACHIEV5,TEACH,EDUCA,PEDAG,ASSESS,PDTEACH,GEND,DIGIT,BELONG,BULLY,ENGAGE,DISORD,LIKE,HOME,CONFID,COMPU,PRINCIP,SHORT,SUCCESS,DISCIP,HOURS
2,1,1,5.194444,1,123,629.66445,631.75843,612.64051,611.86953,651.57555,24,4,3,1,1,2,8.77882,8.64972,8.33331,8.28542,9.30655,7.68295,11.28642,9.39964,220,7,14.68053,12.29284,10.28902,997.5
33,1,1,5.194444,1,123,544.16303,550.42941,519.85937,538.04683,554.93502,24,4,3,1,1,2,9.79644,10.82106,9.03816,9.1701,9.89746,9.61297,9.60729,10.28978,220,7,14.68053,12.29284,10.28902,997.5
3,1,1,5.194444,1,123,618.70954,555.90326,595.40502,587.47053,544.42144,24,4,3,1,1,1,9.79644,7.87932,7.50627,8.6141,10.21804,8.96826,10.22238,9.8041,220,7,14.68053,12.29284,10.28902,997.5
4,1,1,5.194444,1,123,602.61592,595.75454,623.14345,547.18588,631.15938,24,4,3,1,1,1,9.00789,6.93638,8.8384,7.44071,9.89746,5.8725,999999,9.39964,220,7,14.68053,12.29284,10.28902,997.5
73,1,1,5.194444,1,123,586.56461,573.13178,545.71133,554.05008,583.03383,24,4,3,1,1,1,8.55821,8.23773,9.26414,8.83577,9.89746,8.7748,10.89263,9.0457,220,7,14.68053,12.29284,10.28902,997.5
5,1,1,5.194444,1,123,498.5558,442.50192,495.66728,460.18815,490.91147,24,4,3,1,1,1,9.00789,6.27818,8.22325,7.07874,8.31437,9.38515,10.22238,8.72693,220,7,14.68053,12.29284,10.28902,997.5
14,1,1,5.194444,1,123,503.14566,547.87976,551.89267,543.32801,547.93758,24,4,3,1,1,1,11.61875,12.85262,8.8384,10.66007,10.98651,10.45984,9.91526,13.31787,220,7,14.68053,12.29284,10.28902,997.5
34,1,1,5.194444,1,123,551.11169,577.8486,562.50224,542.03195,538.70794,24,4,3,1,1,2,10.12086,8.23773,10.88516,8.6141,7.23115,8.58785,999999,9.39964,220,7,14.68053,12.29284,10.28902,997.5
6,1,1,5.194444,1,123,447.16824,456.31523,489.43813,487.14885,463.94025,24,4,3,1,1,1,9.51164,10.82106,10.965,8.02957,9.71737,8.7748,10.89263,7.84162,220,7,14.68053,12.29284,10.28902,997.5
7,1,1,5.194444,1,123,614.78086,603.0209,623.31262,626.24052,587.23142,24,4,3,1,1,2,8.77882,6.93638,8.65929,6.54828,9.00419,7.30132,11.28642,10.28978,220,7,14.68053,12.29284,10.28902,997.5
35,1,1,5.194444,0,123,650.90977,649.29012,629.96698,629.98792,615.94183,3,5,3,3,2,2,10.12086,9.15299,9.26414,9.27114,7.86603,7.75465,999999,8.1368,220,7,14.68053,12.29284,10.28902,997.5
8,1,1,5.194444,0,123,639.95828,649.03797,622.79602,703.84836,637.54381,3,5,3,3,2,2,14.77909,12.85262,12.56749,13.33453,10.98651,14.87956,11.74392,13.45388,220,7,14.68053,12.29284,10.28902,997.5
15,1,1,5.194444,0,123,604.47775,650.22749,700.87457,702.6767,688.68144,3,5,3,3,2,1,11.61875,10.82106,12.56749,10.0428,12.18062,9.38515,11.28642,8.1368,220,7,14.68053,12.29284,10.28902,997.5
74,1,1,5.194444,0,123,624.12065,671.71814,616.41676,585.93288,594.76532,3,5,3,3,2,1,9.00789,7.55475,10.965,9.1701,9.89746,7.09749,11.28642,8.42824,220,7,14.68053,12.29284,10.28902,997.5
9,1,1,5.194444,0,123,725.1078,691.14993,641.14572,674.5593,702.00428,3,5,3,3,2,1,10.97885,10.82106,9.52871,9.56347,10.57259,9.86291,13.04647,11.76022,220,7,14.68053,12.29284,10.28902,997.5
16,1,1,5.194444,0,123,711.49881,682.94802,664.6845,700.10747,679.2025,3,5,3,3,2,2,10.12086,10.82106,10.965,8.83577,11.50099,8.96826,11.28642,10.28978,220,7,14.68053,12.29284,10.28902,997.5
36,1,1,5.194444,0,123,565.85485,570.58924,581.36391,514.15858,579.92009,3,5,3,3,2,1,10.97885,9.82079,12.56749,10.0428,11.50099,8.22519,11.74392,9.8041,220,7,14.68053,12.29284,10.28902,997.5
1,1,1,5.194444,0,123,647.65798,646.77648,648.73514,628.66521,618.77671,3,5,3,3,2,1,9.00789,8.23773,12.56749,6.90346,9.00419,8.04592,11.74392,10.28978,220,7,14.68053,12.29284,10.28902,997.5
2,1,1,5.194444,0,123,688.77488,701.68535,673.14109,752.93464,705.69174,3,5,3,3,2,2,12.60945,12.85262,9.52871,13.33453,8.6804,11.92201,12.29825,13.45388,220,7,14.68053,12.29284,10.28902,997.5
37,1,1,5.194444,0,123,694.98902,774.86065,687.60418,651.59379,683.63856,3,5,3,3,2,2,9.00789,9.82079,10.965,8.54449,11.50099,9.61297,14.50919,13.45388,220,7,14.68053,12.29284,10.28902,997.5
3,1,1,5.194444,0,123,742.4737,702.33063,757.06384,725.52523,707.52135,3,5,3,3,2,2,7.68647,6.27818,10.965,7.44071,12.18062,8.40525,10.89263,10.90567,220,7,14.68053,12.29284,10.28902,997.5
75,1,1,5.194444,0,123,504.2898,497.7589,518.02698,532.56342,513.8624,3,5,3,3,2,1,9.25019,9.82079,8.18398,11.54818,9.60657,12.86202,11.28642,7.19857,220,7,14.68053,12.29284,10.28902,997.5
5,1,1,5.194444,0,123,569.12739,604.03882,546.14845,606.75019,596.40801,3,5,3,3,2,2,10.97885,8.23773,9.03816,9.1701,10.21804,7.49556,11.28642,9.39964,220,7,14.68053,12.29284,10.28902,997.5
17,1,1,5.194444,0,123,625.09776,620.9659,600.88019,644.92907,617.8655,3,5,3,3,2,1,14.77909,12.85262,10.28695,9.56347,10.98651,11.92201,11.74392,13.45388,220,7,14.68053,12.29284,10.28902,997.5
38,1,1,5.194444,0,123,601.70117,622.08493,593.00831,612.28863,592.00537,3,5,3,3,2,1,11.61875,10.82106,9.85265,10.66007,12.18062,11.92201,11.28642,10.28978,220,7,14.68053,12.29284,10.28902,997.5
6,1,1,5.194444,0,123,606.99845,577.40892,608.22821,606.8744,663.5216,3,5,3,3,2,2,12.60945,7.55475,7.90321,9.56347,10.21804,10.14141,12.29825,11.76022,220,7,14.68053,12.29284,10.28902,997.5
18,1,1,5.194444,0,123,689.85132,668.90468,685.79106,708.17639,640.66717,3,5,3,3,2,1,10.12086,7.55475,10.28695,7.63232,10.57259,7.86575,10.54337,7.19857,220,7,14.68053,12.29284,10.28902,997.5
19,1,1,5.194444,0,123,662.86405,631.69474,652.86044,600.95887,639.18933,3,5,3,3,2,1,14.77909,10.82106,10.28695,9.1701,10.57259,8.22519,10.54337,13.45388,220,7,14.68053,12.29284,10.28902,997.5
24,1,1,3.361111,0,99,626.66442,600.86367,602.23542,639.03022,635.72919,11,5,2,1,2,2,14.77909,7.24879,9.52871,10.66007,9.60657,9.38515,8.86696,11.76022,200,14,10.80226,9.72437,9.92826,1045
5,1,1,3.361111,0,99,640.90396,616.53034,640.5128,633.29546,685.80778,11,5,2,1,2,1,14.77909,9.15299,12.56749,10.66007,9.00419,8.40525,9.91526,10.28978,200,14,10.80226,9.72437,9.92826,1045
6,1,1,3.361111,0,99,570.55048,552.82377,572.1707,523.27973,521.12563,11,5,2,1,2,1,8.34208,9.15299,8.65929,9.1701,9.30655,8.7748,7.54207,7.53217,200,14,10.80226,9.72437,9.92826,1045
25,1,1,3.361111,0,99,625.45792,677.49181,607.85949,678.11556,629.80953,11,5,2,1,2,1,10.50352,9.15299,12.56749,8.83577,11.50099,9.17072,11.74392,11.76022,200,14,10.80226,9.72437,9.92826,1045
13,1,1,3.361111,0,99,602.7077,567.26318,614.20042,603.51427,609.45755,11,5,2,1,2,2,10.50352,10.82106,6.97258,7.44071,8.31437,8.7748,8.34104,8.1368,200,14,10.80226,9.72437,9.92826,1045
7,1,1,3.361111,0,99,621.15205,615.07021,658.8388,638.64968,633.68016,11,5,2,1,2,2,10.97885,5.40935,8.65929,7.44071,9.89746,8.7748,10.89263,9.39964,200,14,10.80226,9.72437,9.92826,1045
69,1,1,3.361111,0,99,590.80318,576.59041,570.85623,591.14072,619.19368,11,5,2,1,2,1,10.97885,10.82106,12.56749,11.54818,11.50099,9.38515,12.29825,10.90567,200,14,10.80226,9.72437,9.92826,1045
8,1,1,3.361111,0,99,562.50896,524.33169,516.79927,562.84977,557.29956,11,5,2,1,2,2,7.67712,12.85262,9.03816,8.05152,11.50099,9.17072,9.91526,13.45388,200,14,10.80226,9.72437,9.92826,1045
9,1,1,3.361111,0,99,587.4433,605.00571,582.28041,587.05926,614.91184,11,5,2,1,2,1,11.61875,12.85262,12.56749,10.66007,10.98651,9.17072,10.54337,9.8041,200,14,10.80226,9.72437,9.92826,1045
1,1,1,3.361111,0,99,455.50785,485.01797,477.12712,474.11145,469.74145,11,5,2,1,2,2,10.12086,6.61933,7.63692,7.8348,9.89746,7.09749,10.25608,8.72693,200,14,10.80226,9.72437,9.92826,1045
2,1,1,3.361111,0,99,618.84534,650.77976,606.51799,622.56312,570.44075,11,5,2,1,2,1,10.50352,8.23773,12.56749,7.07874,5.92238,7.09749,10.89263,13.45388,200,14,10.80226,9.72437,9.92826,1045
27,1,1,3.361111,0,99,541.86609,503.00272,574.48146,545.40907,558.53064,11,5,2,1,2,2,9.25019,8.64972,9.85265,8.54449,11.50099,7.09749,11.74392,8.42824,200,14,10.80226,9.72437,9.92826,1045
3,1,1,3.361111,0,99,628.8578,669.61558,603.88239,665.3401,669.47174,11,5,2,1,2,2,9.25019,9.82079,12.56749,9.1701,8.6804,8.7459,8.54792,10.90567,200,14,10.80226,9.72437,9.92826,1045
14,1,1,3.361111,0,99,608.4153,588.26221,565.53792,616.94686,643.55704,11,5,2,1,2,2,9.25019,7.87932,6.6767,8.05152,9.00419,8.7748,9.60729,8.1368,200,14,10.80226,9.72437,9.92826,1045
70,1,1,3.361111,0,99,653.67365,654.75911,646.59003,661.07941,608.15165,11,5,2,1,2,2,9.25019,9.15299,12.56749,8.28542,10.57259,8.04592,10.22238,8.72693,200,14,10.80226,9.72437,9.92826,1045
15,1,1,3.361111,0,99,537.84664,593.19922,599.6778,589.54274,558.31911,11,5,2,1,2,1,10.12086,9.15299,9.03816,9.1701,10.98651,9.86291,9.60729,10.11519,200,14,10.80226,9.72437,9.92826,1045
16,1,1,3.361111,0,99,577.84953,585.02824,570.49296,554.7716,547.98355,11,5,2,1,2,2,9.79644,8.64972,10.28695,8.05152,9.00419,8.04592,10.54337,7.84162,200,14,10.80226,9.72437,9.92826,1045
28,1,1,3.361111,0,99,659.8614,634.779,628.19724,648.72732,639.82411,11,5,2,1,2,1,9.25019,6.61933,9.85265,7.63232,10.21804,7.30132,9.29058,13.45388,200,14,10.80226,9.72437,9.92826,1045
4,1,1,3.184211,1,99,463.78733,445.97607,475.13483,478.38384,488.09309,2,5,3,3,2,2,9.25019,7.87932,7.5859,9.56347,10.57259,7.86575,10.10417,7.84162,200,14,10.80226,9.72437,9.92826,1045
5,1,1,3.184211,1,99,554.87938,595.81611,587.98054,598.53907,611.67619,2,5,3,3,2,2,9.79644,6.27818,8.04113,6.36679,7.23115,2.10925,10.22238,13.45388,200,14,10.80226,9.72437,9.92826,1045
29,1,1,3.184211,1,99,421.8536,485.5323,489.65714,502.98334,451.05899,2,5,3,3,2,2,10.50352,9.82079,7.90321,8.83577,5.92238,6.39342,8.08848,8.30636,200,14,10.80226,9.72437,9.92826,1045
6,1,1,3.184211,1,99,381.86834,332.23008,377.79754,415.64697,424.08879,2,5,3,3,2,1,14.77909,8.23773,3.16486,8.05152,9.00419,8.96826,999999,7.84162,200,14,10.80226,9.72437,9.92826,1045
17,1,1,3.184211,1,99,543.73639,529.8018,569.80142,555.78558,609.07784,2,5,3,3,2,2,9.25019,7.85017,7.76886,10.0428,5.92238,12.86202,999999,11.76022,200,14,10.80226,9.72437,9.92826,1045
71,1,1,3.184211,1,99,508.08248,530.27515,569.13733,551.40476,536.20133,2,5,3,3,2,2,8.34208,9.82079,8.04113,9.1701,9.89746,8.7748,8.08848,7.53217,200,14,10.80226,9.72437,9.92826,1045
18,1,1,3.184211,1,99,525.39751,563.61803,581.82927,537.65947,478.46703,2,5,3,3,2,2,8.55821,9.82079,9.52871,8.83577,7.86603,9.86291,999999,10.28978,200,14,10.80226,9.72437,9.92826,1045
7,1,1,3.184211,1,99,581.62739,564.22709,565.9361,621.68707,612.36676,2,5,3,3,2,2,9.00789,9.15299,7.24426,8.54449,8.31437,9.38515,10.54337,8.42824,200,14,10.80226,9.72437,9.92826,1045
30,1,1,3.184211,1,99,581.76309,517.80321,535.5299,561.66978,530.98337,2,5,3,3,2,2,8.77882,12.85262,9.85265,9.56347,8.31437,9.38515,9.91526,10.90567,200,14,10.80226,9.72437,9.92826,1045
8,1,1,3.184211,1,99,469.02033,509.61904,528.57269,532.70838,542.16494,2,5,3,3,2,2,12.60945,9.82079,6.82884,9.1701,7.23115,9.17072,999999,13.45388,200,14,10.80226,9.72437,9.92826,1045
10,1,1,3.184211,1,99,652.44298,633.83939,615.09936,631.54266,560.89954,2,5,3,3,2,2,9.25019,12.85262,8.33331,9.56347,9.60657,8.55509,999999,8.72693,200,14,10.80226,9.72437,9.92826,1045
31,1,1,3.184211,1,99,552.04417,532.13054,512.99659,493.2016,502.69521,2,5,3,3,2,2,9.79644,7.87932,8.7755,8.28542,8.31437,8.40525,11.74392,8.1368,200,14,10.80226,9.72437,9.92826,1045
9,1,1,3.184211,1,99,555.65732,561.518,563.01128,531.18426,616.43525,2,5,3,3,2,1,10.12086,8.64972,8.65929,8.28542,7.86603,7.86575,10.54337,11.76022,200,14,10.80226,9.72437,9.92826,1045
1,1,1,3.184211,1,99,678.20995,691.75677,723.88484,672.47204,679.06024,2,5,3,3,2,1,9.51164,10.82106,12.56749,10.0428,7.86603,9.61297,11.28642,11.76022,200,14,10.80226,9.72437,9.92826,1045
72,1,1,3.184211,1,99,667.3581,716.80888,627.72311,675.91813,672.16578,2,5,3,3,2,2,14.77909,12.85262,8.49098,13.33453,8.31437,11.92201,11.28642,13.45388,200,14,10.80226,9.72437,9.92826,1045
2,1,1,3.184211,1,99,521.77649,547.91353,480.13607,546.09937,508.65831,2,5,3,3,2,2,8.55821,12.85262,9.85265,13.33453,9.60657,7.86575,10.22238,9.8041,200,14,10.80226,9.72437,9.92826,1045
3,1,1,3.184211,1,99,518.62132,603.13998,539.78946,561.80538,577.6008,2,5,3,3,2,1,10.97885,10.82106,10.965,9.1701,9.30655,7.68295,999999,9.8041,200,14,10.80226,9.72437,9.92826,1045
32,1,1,3.184211,1,99,649.39479,628.20873,628.97553,636.93604,660.46932,2,5,3,3,2,1,10.12086,7.87932,7.90321,8.28542,9.00419,10.45984,11.28642,13.45388,200,14,10.80226,9.72437,9.92826,1045
11,1,1,3.184211,1,99,586.21806,610.45878,605.17406,623.98969,608.15843,2,5,3,3,2,1,9.79644,12.85262,12.56749,11.54818,9.60657,9.86291,10.89263,13.45388,200,14,10.80226,9.72437,9.92826,1045
8,1,1,5.342105,1,41,668.42416,691.77573,647.20005,672.91728,659.81004,20,5,2,1,2,2,10.12086,9.82079,9.03816,9.56347,7.23115,10.14141,11.28642,13.45388,200,17,14.68053,12.97735,12.9615,950
9,1,1,5.342105,1,41,716.01261,761.14096,670.48522,670.05315,739.02117,20,5,2,1,2,2,11.61875,8.64972,12.56749,9.1701,10.57259,7.31266,10.89263,13.45388,200,17,14.68053,12.97735,12.9615,950
21,1,1,5.342105,1,41,614.10225,668.25951,658.33167,604.50434,668.55486,20,5,2,1,2,1,9.00789,10.82106,9.85265,10.0428,7.86603,9.86291,10.89263,9.8041,200,17,14.68053,12.97735,12.9615,950
1,1,1,5.342105,1,41,595.78725,621.92894,647.45649,652.86757,654.21379,20,5,2,1,2,2,10.97885,5.88997,10.965,6.54828,9.30655,8.22519,11.74392,11.76022,200,17,14.68053,12.97735,12.9615,950
2,1,1,5.342105,1,41,699.56891,658.02888,675.16323,708.05106,642.94129,20,5,2,1,2,2,11.61875,12.85262,12.56749,10.66007,9.60657,12.86202,11.28642,11.76022,200,17,14.68053,12.97735,12.9615,950
57,1,1,5.342105,1,41,665.25055,642.6881,644.95345,672.40388,665.66298,20,5,2,1,2,2,14.77909,9.82079,12.56749,10.0428,10.57259,8.58785,11.28642,13.45388,200,17,14.68053,12.97735,12.9615,950
3,1,1,5.342105,1,41,638.1981,639.9432,672.35796,688.24641,635.39636,20,5,2,1,2,2,10.97885,8.64972,10.28695,10.66007,9.60657,8.22519,10.87,11.76022,200,17,14.68053,12.97735,12.9615,950
4,1,1,5.342105,1,41,578.80941,559.66313,539.14252,592.06365,542.84822,20,5,2,1,2,2,9.51164,10.82106,10.965,11.54818,8.6804,8.96826,10.22238,10.28978,200,17,14.68053,12.97735,12.9615,950
22,1,1,5.342105,1,41,687.16662,679.7316,694.27227,646.70486,724.68667,20,5,2,1,2,2,9.79644,8.23773,7.63692,8.28542,7.86603,8.04592,10.22238,9.39964,200,17,14.68053,12.97735,12.9615,950
5,1,1,5.342105,1,41,643.62765,605.61345,629.3038,661.9229,661.52563,20,5,2,1,2,1,8.34208,12.85262,12.56749,10.66007,7.86603,10.14141,11.74392,13.45388,200,17,14.68053,12.97735,12.9615,950
6,1,1,5.342105,1,41,611.12982,659.97869,662.58468,704.60976,653.04326,20,5,2,1,2,2,8.55821,12.85262,10.965,13.33453,10.21804,14.87956,11.74392,13.45388,200,17,14.68053,12.97735,12.9615,950
23,1,1,5.342105,1,41,636.53956,659.78953,619.16514,607.87688,642.80429,20,5,2,1,2,1,10.50352,10.82106,8.65929,9.56347,9.60657,10.14141,11.74392,9.39964,200,17,14.68053,12.97735,12.9615,950
10,1,1,5.342105,1,41,683.54833,713.29406,631.75267,681.55147,564.79893,20,5,2,1,2,2,9.79644,7.24879,7.1104,7.63232,5.92238,8.7748,10.89263,9.39964,200,17,14.68053,12.97735,12.9615,950
11,1,1,5.342105,1,41,661.41194,646.35819,721.96519,740.79404,688.98946,20,5,2,1,2,1,9.25019,12.85262,12.56749,13.33453,8.31437,9.38515,11.74392,10.90567,200,17,14.68053,12.97735,12.9615,950
58,1,1,5.342105,1,41,661.93379,636.4933,613.0642,619.88443,622.39015,20,5,2,1,2,1,11.61875,12.85262,9.26414,13.33453,9.30655,12.86202,10.89263,10.90567,200,17,14.68053,12.97735,12.9615,950
12,1,1,5.342105,1,41,662.31006,643.05881,742.53497,648.00783,683.80077,20,5,2,1,2,2,10.50352,9.82079,12.56749,9.1701,5.92238,9.61297,13.04647,10.90567,200,17,14.68053,12.97735,12.9615,950
7,1,1,5.342105,1,41,666.05186,695.86279,662.30888,650.45998,676.35578,20,5,2,1,2,2,10.12086,7.87932,12.56749,8.05152,7.86603,8.58785,12.29825,8.72693,200,17,14.68053,12.97735,12.9615,950
24,1,1,5.342105,1,41,697.93223,748.27893,683.85427,717.5141,609.87473,20,5,2,1,2,2,10.97885,9.82079,8.8384,7.63232,9.89746,12.86202,14.50919,13.45388,200,17,14.68053,12.97735,12.9615,950
13,1,1,5.342105,1,41,748.44888,664.27885,706.41239,661.96512,715.57975,20,5,2,1,2,2,10.12086,10.82106,12.56749,10.66007,10.57259,9.86291,12.29825,13.45388,200,17,14.68053,12.97735,12.9615,950
8,1,1,5.638889,0,41,681.18469,604.11052,626.31048,636.79342,630.51569,24,5,3,2,2,1,9.51164,8.64972,9.85265,7.25705,9.89746,6.88069,10.22238,9.8041,200,17,14.68053,12.97735,12.9615,950
9,1,1,5.638889,0,41,592.26446,579.37547,608.65907,584.77262,560.98702,24,5,3,2,2,2,9.00789,10.82106,10.965,13.33453,10.57259,9.86291,11.28642,11.76022,200,17,14.68053,12.97735,12.9615,950
14,1,1,5.638889,0,41,510.20081,556.44681,502.52139,504.24593,509.66339,24,5,3,2,2,2,8.77882,6.61933,9.85265,8.54449,9.89746,7.09749,9.91526,8.72693,200,17,14.68053,12.97735,12.9615,950
59,1,1,5.638889,0,41,628.08681,670.01215,668.21188,663.26606,640.15967,24,5,3,2,2,1,14.77909,12.85262,10.28695,13.33453,10.21804,14.87956,11.28642,10.90567,200,17,14.68053,12.97735,12.9615,950
1,1,1,5.638889,0,41,593.81721,596.59212,608.27734,562.61469,612.32555,24,5,3,2,2,2,9.79644,7.55475,8.18398,9.1701,8.6804,10.83607,9.60729,9.39964,200,17,14.68053,12.97735,12.9615,950
2,1,1,5.638889,0,41,556.09656,548.20067,568.83126,558.24383,601.25212,24,5,3,2,2,1,8.87346,9.82079,10.28695,8.83577,7.86603,8.56504,9.60729,6.42311,200,17,14.68053,12.97735,12.9615,950
26,1,1,5.638889,0,41,536.30094,566.16889,558.60291,563.19899,551.46627,24,5,3,2,2,2,10.97885,8.23773,9.26414,9.56347,7.86603,8.7748,9.91526,8.1368,200,17,14.68053,12.97735,12.9615,950
3,1,1,5.638889,0,41,503.56526,531.09467,558.34285,514.25543,559.53673,24,5,3,2,2,2,14.77909,12.85262,3.16486,13.33453,5.92238,10.14141,13.04647,7.19857,200,17,14.68053,12.97735,12.9615,950
4,1,1,5.638889,0,41,632.95865,612.88843,601.14521,582.19973,651.16222,24,5,3,2,2,2,8.34208,10.82106,9.26414,9.1701,8.6804,9.61297,12.29825,10.57255,200,17,14.68053,12.97735,12.9615,950
27,1,1,5.638889,0,41,603.08448,570.42118,564.40181,557.72209,543.33091,24,5,3,2,2,1,11.61875,12.85262,10.28695,13.33453,10.57259,10.83607,9.60729,11.76022,200,17,14.68053,12.97735,12.9615,950
5,1,1,5.638889,0,41,629.2645,595.00714,607.07495,627.58999,593.92479,24,5,3,2,2,2,10.50352,9.15299,8.8384,8.54449,9.00419,7.86575,9.60729,8.72693,200,17,14.68053,12.97735,12.9615,950
15,1,1,5.638889,0,41,580.17841,595.47917,583.0358,624.7049,572.69097,24,5,3,2,2,2,9.51164,10.82106,9.52871,8.05152,9.30655,8.40525,10.89263,9.8041,200,17,14.68053,12.97735,12.9615,950
60,1,1,5.638889,0,41,576.50188,570.52007,627.10643,640.97548,591.9597,24,5,3,2,2,1,9.25019,12.85262,9.85265,13.33453,12.18062,11.30153,9.91526,10.28978,200,17,14.68053,12.97735,12.9615,950
6,1,1,5.638889,0,41,508.30976,515.96232,571.62433,555.42335,533.43135,24,5,3,2,2,2,14.77909,12.85262,8.49098,9.1701,8.6804,10.28033,8.91509,13.45388,200,17,14.68053,12.97735,12.9615,950
16,1,1,5.638889,0,41,565.252,548.38435,549.59764,551.77534,539.64051,24,5,3,2,2,2,8.12699,12.85262,12.56749,8.83577,9.89746,10.14141,10.22238,10.90567,200,17,14.68053,12.97735,12.9615,950
28,1,1,5.638889,0,41,662.7756,680.42099,653.58506,714.12172,707.4285,24,5,3,2,2,1,10.97885,10.82106,10.965,11.54818,10.98651,12.86202,11.28642,13.45388,200,17,14.68053,12.97735,12.9615,950
7,1,1,5.638889,0,41,554.83899,563.00349,547.29898,545.52534,610.15177,24,5,3,2,2,2,7.68647,8.64972,12.56749,7.63232,9.00419,9.17072,9.76822,10.28978,200,17,14.68053,12.97735,12.9615,950
17,1,1,5.638889,0,41,493.54172,495.79255,518.02829,532.5149,547.0936,24,5,3,2,2,2,6.31442,7.87932,8.65929,11.54818,9.30655,8.04592,10.22238,8.42824,200,17,14.68053,12.97735,12.9615,950
25,1,1,6.647059,1,55,491.89094,468.94601,476.21546,485.65504,503.75749,7,5,2,3,2,1,9.51164,10.82106,12.56749,8.05152,10.98651,8.04592,8.08848,8.1368,360,14,7.54777,11.32571,11.16117,1045
5,1,1,6.647059,1,55,538.86817,520.43683,525.28067,571.79646,539.06952,7,5,2,3,2,2,10.12086,8.64972,6.33387,10.66007,7.23115,10.83607,999999,7.53217,360,14,7.54777,11.32571,11.16117,1045
6,1,1,6.647059,1,55,519.8793,497.28432,517.51784,512.32848,507.35615,7,5,2,3,2,2,9.79644,7.24879,7.24426,7.8348,7.23115,9.61297,999999,9.0457,360,14,7.54777,11.32571,11.16117,1045
44,1,1,6.647059,1,55,561.74976,551.47957,557.61661,549.6013,532.38426,7,5,2,3,2,1,8.55821,12.85262,10.965,10.66007,8.31437,8.96826,10.54337,8.72693,360,14,7.54777,11.32571,11.16117,1045
10,1,1,6.647059,1,55,569.47404,498.84862,591.30999,484.94969,493.28756,7,5,2,3,2,2,8.77882,10.82106,9.03816,9.56347,7.23115,9.61297,11.74392,9.8041,360,14,7.54777,11.32571,11.16117,1045
26,1,1,6.647059,1,55,586.43576,602.66612,594.1421,574.71481,578.43658,7,5,2,3,2,1,9.79644,9.15299,9.85265,10.0428,10.57259,8.40525,999999,9.0457,360,14,7.54777,11.32571,11.16117,1045
7,1,1,6.647059,1,55,483.41602,489.64451,471.53139,503.93374,473.08423,7,5,2,3,2,2,14.77909,9.82079,12.56749,8.83577,9.00419,5.35292,8.54792,5.37728,360,14,7.54777,11.32571,11.16117,1045
8,1,1,6.647059,1,55,441.44532,431.91326,443.23026,427.6295,480.46452,7,5,2,3,2,1,10.50352,7.87932,7.24426,7.44071,7.23115,7.68295,9.29058,8.42824,360,14,7.54777,11.32571,11.16117,1045
27,1,1,6.647059,1,55,618.49445,648.83786,616.09323,664.1006,639.56591,7,5,2,3,2,1,10.97885,12.85262,8.8384,10.66007,7.23115,10.83607,10.54337,10.28978,360,14,7.54777,11.32571,11.16117,1045
9,1,1,6.647059,1,55,519.83991,470.27722,512.76073,465.757,509.67412,7,5,2,3,2,2,7.20676,7.87932,8.36342,8.54449,7.23115,9.38515,999999,8.72693,360,14,7.54777,11.32571,11.16117,1045
1,1,1,6.647059,1,55,560.7249,557.33134,570.04424,567.76038,585.53406,7,5,2,3,2,2,14.77909,12.85262,9.52871,10.0428,9.60657,8.04592,999999,9.0457,360,14,7.54777,11.32571,11.16117,1045
45,1,1,6.647059,1,55,560.80288,616.72041,607.29224,555.7865,559.90996,7,5,2,3,2,1,10.50352,8.23773,10.28695,8.28542,7.86603,10.45984,999999,9.39964,360,14,7.54777,11.32571,11.16117,1045
11,1,1,6.647059,1,55,607.47194,602.21781,627.39262,606.7566,601.24058,7,5,2,3,2,1,8.34208,9.82079,9.26414,9.1701,5.92238,8.22519,11.28642,8.42824,360,14,7.54777,11.32571,11.16117,1045
28,1,1,6.647059,1,55,660.08011,642.11098,646.5184,671.96942,650.50952,7,5,2,3,2,2,10.97885,12.85262,9.85265,11.54818,7.86603,11.92201,9.91526,11.36688,360,14,7.54777,11.32571,11.16117,1045
3,1,1,6.647059,1,55,618.24581,572.42312,621.17507,625.68369,605.78285,7,5,2,3,2,1,10.97885,12.85262,8.49098,11.54818,5.92238,11.30153,999999,9.39964,360,14,7.54777,11.32571,11.16117,1045
12,1,1,6.647059,1,55,535.67341,552.42618,562.5552,575.34061,595.82487,7,5,2,3,2,1,10.97885,12.85262,12.56749,13.33453,7.23115,10.14141,9.91526,9.0457,360,14,7.54777,11.32571,11.16117,1045
29,1,1,6.647059,1,55,510.42284,494.43182,476.97953,520.60155,482.68224,7,5,2,3,2,2,9.25019,8.64972,8.18398,10.0428,8.31437,8.96826,999999,9.02274,360,14,7.54777,11.32571,11.16117,1045
